0.735599	1.09131e-43
0.761075	2.42122e-43
0.786415	2.88349e-43
0.811677	3.40541e-43
0.836868	3.99778e-43
0.861995	4.6005e-43
0.886817	5.46978e-43
0.912154	6.09611e-43
0.936806	7.19091e-43
0.961955	8.06284e-43
0.986829	9.424e-43
1.01145	1.06468e-42
1.03618	1.19853e-42
1.06068	1.36408e-42
1.08529	1.54717e-42
1.10968	1.72335e-42
1.13419	1.91774e-42
1.15849	2.18687e-42
1.18259	2.41325e-42
1.20652	2.6949e-42
1.23056	3.00797e-42
1.25444	3.29327e-42
1.27787	3.69205e-42
1.30143	4.03136e-42
1.32512	4.39943e-42
1.34839	4.96917e-42
1.3718	5.31873e-42
1.39481	5.98273e-42
1.41796	6.37777e-42
1.44074	7.04168e-42
1.46365	7.70235e-42
1.48646	8.2638e-42
1.50893	9.20244e-42
1.53153	9.87309e-42
1.55404	1.05391e-41
1.57623	1.16773e-41
1.59856	1.2481e-41
1.62081	1.32649e-41
1.64298	1.44975e-41
1.66485	1.57444e-41
1.68687	1.64977e-41
1.7086	1.813e-41
1.73048	1.89644e-41
1.75209	2.07882e-41
1.77384	2.2015e-41
1.79533	2.33912e-41
1.81676	2.4946e-41
1.83833	2.67257e-41
1.85966	2.8718e-41
1.88094	3.05516e-41
1.90216	3.24622e-41
1.92335	3.44734e-41
1.94448	3.60428e-41
1.96558	3.82115e-41
1.98663	4.04654e-41
2.00746	4.38195e-41
2.02826	4.63097e-41
2.04919	4.85241e-41
2.06992	5.0934e-41
2.09079	5.32977e-41
2.11145	5.74736e-41
2.13208	5.96879e-41
2.15268	6.28479e-41
2.17325	6.70948e-41
2.19363	7.11172e-41
2.21415	7.30735e-41
2.23464	7.6765e-41
2.25494	8.12404e-41
2.27522	8.52088e-41
2.29564	8.86517e-41
2.31588	9.36291e-41
2.3361	9.80835e-41
2.3563	1.02666e-40
2.37632	1.09789e-40
2.39634	1.14803e-40
2.41648	1.19092e-40
2.43646	1.23574e-40
2.45642	1.29016e-40
2.47637	1.36629e-40
2.4963	1.40485e-40
2.51622	1.48661e-40
2.53612	1.54999e-40
2.55587	1.60337e-40
2.57575	1.65785e-40
2.59548	1.73848e-40
2.6152	1.83555e-40
2.6349	1.88226e-40
2.6546	1.9574e-40
2.67429	2.06396e-40
2.69383	2.12854e-40
2.7139	2.15317e-40
2.73249	2.40989e-40
2.75228	2.38401e-40
2.77193	2.45574e-40
2.79143	2.56539e-40
2.8108	2.71662e-40
2.83004	2.83398e-40
2.85042	2.77424e-40
2.8694	3.0426e-40
2.88825	3.1689e-40
2.90822	3.14186e-40
2.92681	3.48967e-40
2.94652	3.40764e-40
2.9661	3.49865e-40
2.98555	3.6431e-40
3.00367	4.03843e-40
3.02288	3.99299e-40
3.04316	3.85584e-40
3.06212	4.32281e-40
3.08096	4.4263e-40
3.09969	4.59526e-40
3.11947	4.49448e-40
3.13797	5.02969e-40
3.1575	4.9148e-40
3.17692	5.02974e-40
3.19509	5.62151e-40
3.21428	5.48638e-40
3.23335	5.60882e-40
3.25232	5.81493e-40
3.27117	6.0262e-40
3.28992	6.2427e-40
3.30965	6.20065e-40
3.32818	6.70254e-40
3.34661	6.9354e-40
3.36601	6.88102e-40
3.38423	7.43117e-40
3.40342	7.36717e-40
3.42249	7.5148e-40
3.44147	7.88721e-40
3.46034	8.15786e-40
