1.000000000000000056e-01,1.486972301494197609e+03
1.059869818882502035e-01,1.699814688954233588e+03
1.123324032978027381e-01,1.945244742302394570e+03
1.190577239378783625e-01,2.227799064087340412e+03
1.261856883066020396e-01,2.552626295836290865e+03
1.337404026110821653e-01,2.925562437594880976e+03
1.417474162926805059e-01,3.353214046757476808e+03
1.502338084331859280e-01,3.843049634814110959e+03
1.592282793341092129e-01,4.403499337550973905e+03
1.687612475788147770e-01,5.044062731155473557e+03
1.788649529057435017e-01,5.775424474557381473e+03
1.895735652406375926e-01,6.609577228816544448e+03
2.009233002565046777e-01,7.559950989862130882e+03
2.129525418521361901e-01,8.641547537458463921e+03
2.257019719633920340e-01,9.871078132512959201e+03
2.392147081462638047e-01,1.126710187747114469e+04
2.535364493970111432e-01,1.285016128174868390e+04
2.687156307025228563e-01,1.464291053210710379e+04
2.848035868435802032e-01,1.667023073758356986e+04
3.018547260049921910e-01,1.895932497984216752e+04
3.199267137797383587e-01,2.153978433685124037e+04
3.390806681894052987e-01,2.444361415455200768e+04
3.593813663804627523e-01,2.770520772596152892e+04
3.808974636954070569e-01,3.136125222737705553e+04
4.037017258596554692e-01,3.545054930957959732e+04
4.278712750694264599e-01,4.001373023361040396e+04
4.534878508128581953e-01,4.509284300359141344e+04
4.806380863064390052e-01,5.073078676396948140e+04
5.094138014816379512e-01,5.697056704055811861e+04
5.399123135125902806e-01,6.385434453408147965e+04
5.722367659350217073e-01,7.142225052617875917e+04
6.064964774694600047e-01,7.971094402508168423e+04
6.428073117284320848e-01,8.875189014308387414e+04
6.812920690579613581e-01,9.856934651642944664e+04
7.220809018385463407e-01,1.091780555509283586e+05
7.653117546501339019e-01,1.205806555965507141e+05
8.111308307896870629e-01,1.327648444266727602e+05
8.596930867190789582e-01,1.457003540258788853e+05
9.111627561154891364e-01,1.593358267255739775e+05
9.657139052966048354e-01,1.735957186841916700e+05
1.023531021899026339e+00,1.883773963587513135e+05
1.084809638800742659e+00,2.035486327700660622e+05
1.149756995397735571e+00,2.189457496990225627e+05
1.218592738471087733e+00,2.343726848982613592e+05
1.291549665014884107e+00,2.496012841921552608e+05
1.368874509537080675e+00,2.643731202475730679e+05
1.450828778495939497e+00,2.784031156881712959e+05
1.537689634694012986e+00,2.913851913894316531e+05
1.629750834620644406e+00,3.030000661328223650e+05
1.727323721912988885e+00,3.129251992494750884e+05
1.830738280295367781e+00,3.208466959184641601e+05
1.940344249557914846e+00,3.264727937365506659e+05
2.056512308348651619e+00,3.295483340418583248e+05
2.179635327779121390e+00,3.298694138099125703e+05
2.310129700083159321e+00,3.272972405310822651e+05
2.448436746822226784e+00,3.217701026008508634e+05
2.595024211399735936e+00,3.133123491270447266e+05
2.750387840931945771e+00,3.020393668947081896e+05
2.915053062825175623e+00,2.881577581632063375e+05
3.089576761729401877e+00,2.719602548776805634e+05
3.274549162877728570e+00,2.538153287023261946e+05
3.470595828181066711e+00,2.341519307842951384e+05
3.678379771828632183e+00,2.134402660272791691e+05
3.898603702549071848e+00,1.921699137776137504e+05
4.132012400115336881e+00,1.708268936584376206e+05
4.379395234130494252e+00,1.498713986794288212e+05
4.641588833612779297e+00,1.297178561942804954e+05
4.919479916408218578e+00,1.107187356865337788e+05
5.214008287999684299e+00,9.315313209668701165e+04
5.526170019854090398e+00,7.722066730109462515e+04
5.857020818056667189e+00,6.304073567746952176e+04
6.207679593624760628e+00,5.065663886140469549e+04
6.579332246575678944e+00,4.004376634445966920e+04
6.973235676545970207e+00,3.112072062726100557e+04
7.390722033525778834e+00,2.376217363051846769e+04
7.833203223083880395e+00,1.781226801894209348e+04
8.302175681319743816e+00,1.309751810009345172e+04
8.799225435691070629e+00,9.438384167074678771e+03
9.326033468832198636e+00,6.658952429143460904e+03
9.884381403503329722e+00,4.594414231385130734e+03
1.047615752789665144e+01,3.096275100562700572e+03
1.110336318167637870e+01,2.035417947452161343e+03
1.176811952434997899e+01,1.303286563723054314e+03
1.247267470886045437e+01,8.115440852902427196e+02
1.321941148466028793e+01,4.906004520453158193e+02
1.401085525598017334e+01,2.874004522867554101e+02
1.484968262254465010e+01,1.628287759233388385e+02
1.573873043161902885e+01,8.903037735111064421e+01
1.668100537200059108e+01,4.687317316106888399e+01
1.767969414240030090e+01,2.370498747089568781e+01
1.873817422860383175e+01,1.148593808858331400e+01
1.986002532585911950e+01,5.317603843284119058e+00
2.104904144512019570e+01,2.345448516247326864e+00
2.230924374408983368e+01,9.825547856431373628e-01
2.364489412645407285e+01,3.896622020131039754e-01
2.506050965530080177e+01,1.457857821676536991e-01
2.656087782946686815e+01,5.126757626921642913e-02
2.815107277447729928e+01,1.688037873030845404e-02
2.983647240283340452e+01,5.182566649098472450e-03
3.162277660168379256e+01,1.477193000046011714e-03
