1.000000000000000021e-02,2.008839016246511007e-12
1.079801029825811116e-02,2.620341870933634627e-12
1.165970264012882417e-02,3.418162682792157669e-12
1.259015891827383257e-02,4.459177513891711758e-12
1.359486656562270551e-02,5.817654279774070077e-12
1.467975091790388667e-02,7.590567169949970294e-12
1.585121015873901251e-02,9.904526766232290374e-12
1.711615305339173748e-02,1.292481339144155204e-11
1.848203969370859970e-02,1.686714812236566866e-11
1.995692549454806605e-02,2.201302743820063823e-11
2.154950870116998859e-02,2.872969699832894344e-11
2.326918168776363066e-02,3.749616449922306315e-11
2.512608634965107432e-02,4.893707239616355346e-11
2.713117391584548774e-02,6.386679571241656583e-11
2.929626953471314507e-02,8.334683301847920429e-11
3.163414201363777545e-02,1.087604648911131992e-10
3.415857912398202745e-02,1.419098220983874131e-10
3.688446891546225126e-02,1.851420111318339498e-10
3.982788751949425943e-02,2.415128852469674958e-10
4.300619395933646949e-02,3.149995498228418072e-10
4.643813252618009951e-02,4.107759098118749659e-10
5.014394332495676621e-02,5.355697031703219504e-10
5.414548164181542944e-02,6.981247664369860116e-10
5.846634683724685061e-02,9.097990586157843325e-10
6.313202152501221076e-02,1.185337617099722285e-09
6.817002185769345524e-02,1.543870621908524706e-09
7.361005980518545155e-02,2.010200708895364404e-09
7.948421838317880350e-02,2.616461349524362355e-09
8.582714086505614792e-02,3.404250424615321969e-09
9.267623509309258489e-02,4.427371178354619546e-09
1.000718940939003127e-01,5.755347885009270597e-09
1.080577342992130596e-01,7.477927377472856891e-09
1.166808527769341436e-01,9.710831919329476569e-09
1.259921049894873468e-01,1.260309586096274911e-08
1.360464047175701519e-01,1.634640045842924741e-08
1.469030479181313575e-01,2.118692068140307327e-08
1.586260624265487251e-01,2.744031736742213162e-08
1.712845855654007154e-01,3.551065007951046701e-08
1.849532718868068526e-01,4.591415231692431780e-08
1.997127334530273135e-01,5.930900200617855531e-08
2.156500152519066071e-01,7.653243518012742230e-08
2.328591085509606473e-01,9.864678497497078269e-08
2.514415052176476317e-01,1.269962722114289413e-07
2.715067962749679875e-01,1.632766113941091361e-07
2.931733182224171563e-01,2.096197002994317227e-07
3.165688509340163215e-01,2.686957917157948757e-07
3.418313712493245005e-01,3.438355428229319107e-07
3.691098667017898016e-01,4.391741172138446245e-07
3.985652141834605255e-01,5.598189622004265104e-07
4.303711287280454489e-01,7.120418488154471901e-07
4.647151880078401742e-01,9.034940517530911999e-07
5.017999385865612449e-01,1.143440927169567368e-06
5.418440904522976442e-01,1.443008347232465745e-06
5.850838068754210530e-01,1.815428182023103638e-06
6.317740971984856513e-01,2.276263008768283641e-06
6.821903207721968787e-01,2.843581280228000981e-06
7.366298109070187339e-01,3.538043277389575034e-06
7.954136284177912852e-01,4.382845598249575943e-06
8.588884551030161463e-01,5.403458482985925994e-06
9.274286383257364097e-01,6.627077452961402290e-06
1.001438398754079806e+00,8.081701003838341957e-06
1.081354214281766701e+00,9.794743036562572443e-06
1.167647394187932619e+00,1.179109711622337422e-05
1.260826858717554622e+00,1.409059526376219720e-05
1.361442140475257911e+00,1.670485285836638900e-05
1.470086625333440145e+00,1.963356845478149681e-05
1.587401051968200250e+00,2.286045510397641405e-05
1.714077290661838449e+00,2.634911489275697480e-05
1.850862423657689604e+00,3.003931952032023116e-05
1.998563151131469873e+00,3.384430511033157508e-05
2.158050548763679632e+00,3.764979659784059313e-05
2.330265204971178061e+00,4.131550507881920901e-05
2.516222768095132789e+00,4.467974777723506788e-05
2.717019936260277824e+00,4.756759091299269141e-05
2.933840925231107732e+00,4.980249922807502574e-05
3.167964452409657738e+00,5.122091629815565833e-05
3.420771278163510232e+00,5.168856498953096687e-05
3.693752348959514986e+00,5.111665799169869405e-05
3.988517590327993023e+00,4.947578272972079052e-05
4.306805401514529841e+00,4.680511203076441587e-05
4.650492907814755661e+00,4.321489496417361482e-05
5.021607031056004367e+00,3.888093303362858967e-05
5.422336443514807591e+00,3.403088027446722841e-05
5.855044475769314971e+00,2.892355450288394141e-05
6.322283054611633091e+00,2.382376135109416778e-05
6.826807753219916286e+00,1.897612560878483365e-05
7.371594042349697951e+00,1.458183448971806281e-05
7.959854838387018461e+00,1.078186001050872253e-05
8.595059451754268665e+00,7.649135901050825215e-06
9.280954047418330077e+00,5.190501722377651125e-06
1.002158373816834391e+01,3.357350299139756681e-06
1.082131644095978018e+01,2.062279357752508423e-06
1.168486863701935263e+01,1.198080882988604037e-06
1.261733318763281808e+01,6.553568408091733657e-07
1.362420936966130292e+01,3.359064128869884999e-07
1.471143530792273957e+01,1.604806330727231635e-07
1.588542299571077443e+01,7.105809860048886548e-08
1.715309610998709999e+01,2.898069496301003343e-08
1.852193084426518510e+01,1.081451202867205485e-08
2.000000000000000000e+01,3.665831077720054691e-09
